,urls,attraction
145,https://www.tripadvisor.co.kr/Attraction_Review-g612376-d5970299-Reviews-Mt_Mageumsan_Hot_Springs-Changwon_Gyeongsangnam_do.html#REVIEWS,Mt_Mageumsan_Hot_Springs-Changwon_Gyeongsangnam_do
146,https://www.tripadvisor.co.kr/Attraction_Review-g612376-d9569865-Reviews-The_House_of_Changwon-Changwon_Gyeongsangnam_do.html#REVIEWS,The_House_of_Changwon-Changwon_Gyeongsangnam_do
147,https://www.tripadvisor.co.kr/Attraction_Review-g612376-d7108007-Reviews-Changwon_Marine_Park-Changwon_Gyeongsangnam_do.html#REVIEWS,Changwon_Marine_Park-Changwon_Gyeongsangnam_do
148,https://www.tripadvisor.co.kr/Attraction_Review-g612376-d7987811-Reviews-Yongji_Munhwa_Park-Changwon_Gyeongsangnam_do.html#REVIEWS,Yongji_Munhwa_Park-Changwon_Gyeongsangnam_do
149,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d2076201-Reviews-DMZ-Paju_Gyeonggi_do.html#REVIEWS,DMZ-Paju_Gyeonggi_do
150,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d3805606-Reviews-The_Third_Tunnel-Paju_Gyeonggi_do.html#REVIEWS,The_Third_Tunnel-Paju_Gyeonggi_do
151,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d3164751-Reviews-Imjingak_Pyeonghoa_Nuri_Park-Paju_Gyeonggi_do.html#REVIEWS,Imjingak_Pyeonghoa_Nuri_Park-Paju_Gyeonggi_do
152,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d3805612-Reviews-Dora_Observatory-Paju_Gyeonggi_do.html#REVIEWS,Dora_Observatory-Paju_Gyeonggi_do
153,https://www.tripadvisor.co.kr/Attraction_Review-g1074123-d12631835-Reviews-Siheung_Premium_Outlets-Siheung_Gyeonggi_do.html#REVIEWS,Siheung_Premium_Outlets-Siheung_Gyeonggi_do
154,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d11885374-Reviews-Daeheungdong_Culture_and_Art_Road-Daejeon.html#REVIEWS,Daeheungdong_Culture_and_Art_Road-Daejeon
155,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d11850337-Reviews-Daeheungdong_Catholic_Church-Daejeon.html#REVIEWS,Daeheungdong_Catholic_Church-Daejeon
156,https://www.tripadvisor.co.kr/Attraction_Review-g1074321-d3808292-Reviews-Unheung_dong_Dangganjiju-Andong_Gyeongsangbuk_do.html#REVIEWS,Unheung_dong_Dangganjiju-Andong_Gyeongsangbuk_do
157,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6656809-Reviews-Korea_University-Seoul.html#REVIEWS,Korea_University-Seoul
158,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d3387715-Reviews-Daegu_Arboretum-Daegu.html#REVIEWS,Daegu_Arboretum-Daegu
159,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d7906157-Reviews-The_Arc-Daegu.html#REVIEWS,The_Arc-Daegu
160,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d1880951-Reviews-Gwangju_Museum_of_Art-Gwangju.html#REVIEWS,Gwangju_Museum_of_Art-Gwangju
161,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d7981396-Reviews-Jungoe_Park-Gwangju.html#REVIEWS,Jungoe_Park-Gwangju
162,https://www.tripadvisor.co.kr/Attraction_Review-g297885-d9755426-Reviews-Jeju_Museum_of_Art-Jeju_Jeju_Island.html#REVIEWS,Jeju_Museum_of_Art-Jeju_Jeju_Island
163,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1379963-Reviews-Bukchon_Hanok_Village-Seoul.html#REVIEWS,Bukchon_Hanok_Village-Seoul
164,https://www.tripadvisor.co.kr/Attraction_Review-g1143545-d2224863-Reviews-Jeonju_Hanok_Village-Jeonju_Jeollabuk_do.html#REVIEWS,Jeonju_Hanok_Village-Jeonju_Jeollabuk_do
165,https://www.tripadvisor.co.kr/Attraction_Review-g1143545-d3583968-Reviews-Omokdae_and_Imokdae-Jeonju_Jeollabuk_do.html#REVIEWS,Omokdae_and_Imokdae-Jeonju_Jeollabuk_do
166,https://www.tripadvisor.co.kr/Attraction_Review-g1143545-d3805436-Reviews-Jeondong_Catholic_Church-Jeonju_Jeollabuk_do.html#REVIEWS,Jeondong_Catholic_Church-Jeonju_Jeollabuk_do
167,https://www.tripadvisor.co.kr/Attraction_Review-g1143545-d3805544-Reviews-Gyeonggijeon_Shrine-Jeonju_Jeollabuk_do.html#REVIEWS,Gyeonggijeon_Shrine-Jeonju_Jeollabuk_do
168,https://www.tripadvisor.co.kr/Attraction_Review-g2024831-d2546638-Reviews-Damyang_Juknokwon-Damyang_gun_Jeollanam_do.html#REVIEWS,Damyang_Juknokwon-Damyang_gun_Jeollanam_do
169,https://www.tripadvisor.co.kr/Attraction_Review-g2024831-d9586413-Reviews-Metasequoia_lined_Road-Damyang_gun_Jeollanam_do.html#REVIEWS,Metasequoia_lined_Road-Damyang_gun_Jeollanam_do
170,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d14767644-Reviews-Stretch_Angels_Carosugil_Flagsahip_Store-Seoul.html#REVIEWS,Stretch_Angels_Carosugil_Flagsahip_Store-Seoul
171,https://www.tripadvisor.co.kr/Attraction_Review-g317129-d775854-Reviews-Seoraksan_National_Park-Sokcho_Gangwon_do.html#REVIEWS,Seoraksan_National_Park-Sokcho_Gangwon_do
172,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d554528-Reviews-Bukhansan_National_Park-Seoul.html#REVIEWS,Bukhansan_National_Park-Seoul
173,https://www.tripadvisor.co.kr/Attraction_Review-g297892-d4223908-Reviews-Songaksan_Mountain-Seogwipo_Jeju_Island.html#REVIEWS,Songaksan_Mountain-Seogwipo_Jeju_Island
174,https://www.tripadvisor.co.kr/Attraction_Review-g789433-d3694528-Reviews-Chiaksan_National_Park-Wonju_Gangwon_do.html#REVIEWS,Chiaksan_National_Park-Wonju_Gangwon_do
175,https://www.tripadvisor.co.kr/Attraction_Review-g297892-d550726-Reviews-Hallasan_National_Park-Seogwipo_Jeju_Island.html#REVIEWS,Hallasan_National_Park-Seogwipo_Jeju_Island
176,https://www.tripadvisor.co.kr/Attraction_Review-g297888-d320364-Reviews-Bulguksa_Temple-Gyeongju_Gyeongsangbuk_do.html#REVIEWS,Bulguksa_Temple-Gyeongju_Gyeongsangbuk_do
177,https://www.tripadvisor.co.kr/Attraction_Review-g297888-d1315481-Reviews-Bomun_Tourism_Complex-Gyeongju_Gyeongsangbuk_do.html#REVIEWS,Bomun_Tourism_Complex-Gyeongju_Gyeongsangbuk_do
178,https://www.tripadvisor.co.kr/Attraction_Review-g297888-d1315474-Reviews-Yangdong_Folk_Village-Gyeongju_Gyeongsangbuk_do.html#REVIEWS,Yangdong_Folk_Village-Gyeongju_Gyeongsangbuk_do
179,https://www.tripadvisor.co.kr/Attraction_Review-g1074108-d2190771-Reviews-Odongdo-Yeosu_Jeollanam_do.html#REVIEWS,Odongdo-Yeosu_Jeollanam_do
180,https://www.tripadvisor.co.kr/Attraction_Review-g1074108-d8610894-Reviews-Yeosu_Maritime_Cable_Car-Yeosu_Jeollanam_do.html#REVIEWS,Yeosu_Maritime_Cable_Car-Yeosu_Jeollanam_do
181,https://www.tripadvisor.co.kr/Attraction_Review-g297885-d8790325-Reviews-Geomunoreum-Jeju_Jeju_Island.html#REVIEWS,Geomunoreum-Jeju_Jeju_Island
182,https://www.tripadvisor.co.kr/Attraction_Review-g1074108-d6702939-Reviews-Aqua_Planet_Yeosu-Yeosu_Jeollanam_do.html#REVIEWS,Aqua_Planet_Yeosu-Yeosu_Jeollanam_do
183,https://www.tripadvisor.co.kr/Attraction_Review-g1074108-d3164630-Reviews-Yeosu_Fish_Market-Yeosu_Jeollanam_do.html#REVIEWS,Yeosu_Fish_Market-Yeosu_Jeollanam_do
184,https://www.tripadvisor.co.kr/Attraction_Review-g1074125-d1984782-Reviews-Herb_Island-Pocheon_Gyeonggi_do.html#REVIEWS,Herb_Island-Pocheon_Gyeonggi_do
185,https://www.tripadvisor.co.kr/Attraction_Review-g1074125-d3822080-Reviews-Pocheon_Art_Valley-Pocheon_Gyeonggi_do.html#REVIEWS,Pocheon_Art_Valley-Pocheon_Gyeonggi_do
186,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d1993543-Reviews-Donghwasa-Daegu.html#REVIEWS,Donghwasa-Daegu
187,https://www.tripadvisor.co.kr/Attraction_Review-g2024845-d2475163-Reviews-Gatbawi-Gyeongsan_Gyeongsangbuk_do.html#REVIEWS,Gatbawi-Gyeongsan_Gyeongsangbuk_do
188,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d12298875-Reviews-Palgongsan_Cable_Car-Daegu.html#REVIEWS,Palgongsan_Cable_Car-Daegu
189,https://www.tripadvisor.co.kr/Attraction_Review-g1074117-d7622561-Reviews-Gatbawi_Rock-Mokpo_Jeollanam_do.html#REVIEWS,Gatbawi_Rock-Mokpo_Jeollanam_do
190,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d8743645-Reviews-Ganwoljae-Ulsan.html#REVIEWS,Ganwoljae-Ulsan
191,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d10841442-Reviews-Yeongnam_Jeil_Gwan-Daegu.html#REVIEWS,Yeongnam_Jeil_Gwan-Daegu
192,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d8745978-Reviews-Sinbulsan_Falls_Recreational_Forest-Ulsan.html#REVIEWS,Sinbulsan_Falls_Recreational_Forest-Ulsan
193,https://www.tripadvisor.co.kr/Attraction_Review-g2024872-d3805385-Reviews-Hongneung_Yureung-Namyangju_Gyeonggi_do.html#REVIEWS,Hongneung_Yureung-Namyangju_Gyeonggi_do
194,https://www.tripadvisor.co.kr/Attraction_Review-g2024872-d7108082-Reviews-Piano_Waterfall-Namyangju_Gyeonggi_do.html#REVIEWS,Piano_Waterfall-Namyangju_Gyeonggi_do
195,https://www.tripadvisor.co.kr/Attraction_Review-g2024872-d3805616-Reviews-Dasan_Heritage_Site-Namyangju_Gyeonggi_do.html#REVIEWS,Dasan_Heritage_Site-Namyangju_Gyeonggi_do
196,https://www.tripadvisor.co.kr/Attraction_Review-g2024872-d10897828-Reviews-Water_Garden-Namyangju_Gyeonggi_do.html#REVIEWS,Water_Garden-Namyangju_Gyeonggi_do
197,https://www.tripadvisor.co.kr/Attraction_Review-g297885-d10464467-Reviews-Jeju_Travel_Lucas-Jeju_Jeju_Island.html#REVIEWS,Jeju_Travel_Lucas-Jeju_Jeju_Island
198,https://www.tripadvisor.co.kr/Attraction_Review-g2024880-d12965812-Reviews-Galmi_Hangul_Park-Uiwang_Gyeonggi_do.html#REVIEWS,Galmi_Hangul_Park-Uiwang_Gyeonggi_do
199,https://www.tripadvisor.co.kr/Attraction_Review-g2024880-d3805546-Reviews-Cheonggyesa_Temple-Uiwang_Gyeonggi_do.html#REVIEWS,Cheonggyesa_Temple-Uiwang_Gyeonggi_do
200,https://www.tripadvisor.co.kr/Attraction_Review-g2024880-d7987614-Reviews-Uiwang_Nature_Learning_Park-Uiwang_Gyeonggi_do.html#REVIEWS,Uiwang_Nature_Learning_Park-Uiwang_Gyeonggi_do
201,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d3161611-Reviews-Daegu_Yangnyeongsi_Museum_of_Oriental_Medicine-Daegu.html#REVIEWS,Daegu_Yangnyeongsi_Museum_of_Oriental_Medicine-Daegu
202,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d3161599-Reviews-Daegu_Oriental_Medicine_Market-Daegu.html#REVIEWS,Daegu_Oriental_Medicine_Market-Daegu
203,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d10020504-Reviews-Daegu_Yangnyeongsi_Herb_Medicine_Culture_Festival-Daegu.html#REVIEWS,Daegu_Yangnyeongsi_Herb_Medicine_Culture_Festival-Daegu
204,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12459260-Reviews-Seoullo_7017-Seoul.html#REVIEWS,Seoullo_7017-Seoul
205,https://www.tripadvisor.co.kr/Attraction_Review-g678593-d6197461-Reviews-Lotte_Cinema_Songtan-Pyeongtaek_Gyeonggi_do.html#REVIEWS,Lotte_Cinema_Songtan-Pyeongtaek_Gyeonggi_do
206,https://www.tripadvisor.co.kr/Attraction_Review-g1074321-d2282467-Reviews-Andong_Hahoe_Folk_Village-Andong_Gyeongsangbuk_do.html#REVIEWS,Andong_Hahoe_Folk_Village-Andong_Gyeongsangbuk_do
207,https://www.tripadvisor.co.kr/Attraction_Review-g1074321-d3682088-Reviews-Hahoe_Mask_Museum-Andong_Gyeongsangbuk_do.html#REVIEWS,Hahoe_Mask_Museum-Andong_Gyeongsangbuk_do
208,https://www.tripadvisor.co.kr/Attraction_Review-g1074321-d3805492-Reviews-Byeongsanseowon_Confucian_Academy-Andong_Gyeongsangbuk_do.html#REVIEWS,Byeongsanseowon_Confucian_Academy-Andong_Gyeongsangbuk_do
209,https://www.tripadvisor.co.kr/Attraction_Review-g1595961-d3805622-Reviews-Oeam_Folk_Village-Asan_Chungcheongnam_do.html#REVIEWS,Oeam_Folk_Village-Asan_Chungcheongnam_do
210,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d4412682-Reviews-Sorae_Pogu-Incheon.html#REVIEWS,Sorae_Pogu-Incheon
211,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d4412675-Reviews-Incheon_Complex_Fish_Market-Incheon.html#REVIEWS,Incheon_Complex_Fish_Market-Incheon
212,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d10821864-Reviews-Skyroad-Daejeon.html#REVIEWS,Skyroad-Daejeon
213,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d4095643-Reviews-Apsan_Park-Daegu.html#REVIEWS,Apsan_Park-Daegu
214,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d2194163-Reviews-Daegu_Duryu_Park-Daegu.html#REVIEWS,Daegu_Duryu_Park-Daegu
215,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d9736303-Reviews-Incheon_Football_Stadium-Incheon.html#REVIEWS,Incheon_Football_Stadium-Incheon
216,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3821900-Reviews-Incheon_Munhak_Stadium-Incheon.html#REVIEWS,Incheon_Munhak_Stadium-Incheon
217,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d2273405-Reviews-Jeondeungsa_Temple-Incheon.html#REVIEWS,Jeondeungsa_Temple-Incheon
218,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d1757013-Reviews-Ganghwa_Peace_Observatory-Incheon.html#REVIEWS,Ganghwa_Peace_Observatory-Incheon
219,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3805567-Reviews-Chamseongdan_Altar-Incheon.html#REVIEWS,Chamseongdan_Altar-Incheon
220,https://www.tripadvisor.co.kr/Attraction_Review-g1074321-d3805587-Reviews-Andong_Folk_Village-Andong_Gyeongsangbuk_do.html#REVIEWS,Andong_Folk_Village-Andong_Gyeongsangbuk_do
221,https://www.tripadvisor.co.kr/Attraction_Review-g297892-d2045845-Reviews-Jeju_Folk_Village_Jeju_Minsokchon-Seogwipo_Jeju_Island.html#REVIEWS,Jeju_Folk_Village_Jeju_Minsokchon-Seogwipo_Jeju_Island
222,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d4427697-Reviews-Korea_Video_Museum-Daegu.html#REVIEWS,Korea_Video_Museum-Daegu
223,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10523465-Reviews-Lotte_Cinema_Gimpo_Airport-Seoul.html#REVIEWS,Lotte_Cinema_Gimpo_Airport-Seoul
224,https://www.tripadvisor.co.kr/Attraction_Review-g2024871-d3805465-Reviews-Jangneung-Gimpo_Gyeonggi_do.html#REVIEWS,Jangneung-Gimpo_Gyeonggi_do
225,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d13436805-Reviews-Gimpo_International_Airport_Observatory_Deck-Seoul.html#REVIEWS,Gimpo_International_Airport_Observatory_Deck-Seoul
226,https://www.tripadvisor.co.kr/Attraction_Review-g2024875-d12958689-Reviews-Nari_Park-Yangju_Gyeonggi_do.html#REVIEWS,Nari_Park-Yangju_Gyeonggi_do
227,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7154939-Reviews-Cheongdam_Fashion_Street-Seoul.html#REVIEWS,Cheongdam_Fashion_Street-Seoul
228,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d4413789-Reviews-Japanese_style_House_in_Sinheung_dong_Hirotsu_House-Gunsan_Jeollabuk_do.html#REVIEWS,Japanese_style_House_in_Sinheung_dong_Hirotsu_House-Gunsan_Jeollabuk_do
229,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d8093383-Reviews-Eunpa_Lake_Park-Gunsan_Jeollabuk_do.html#REVIEWS,Eunpa_Lake_Park-Gunsan_Jeollabuk_do
230,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d8874607-Reviews-Gunsan_Modern_Architecture_Exhibition_Hall-Gunsan_Jeollabuk_do.html#REVIEWS,Gunsan_Modern_Architecture_Exhibition_Hall-Gunsan_Jeollabuk_do
231,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d12986935-Reviews-Gunsan_Modern_History_Museum-Gunsan_Jeollabuk_do.html#REVIEWS,Gunsan_Modern_History_Museum-Gunsan_Jeollabuk_do
232,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d4323892-Reviews-Dongguksa_Temple-Gunsan_Jeollabuk_do.html#REVIEWS,Dongguksa_Temple-Gunsan_Jeollabuk_do
233,https://www.tripadvisor.co.kr/Attraction_Review-g1510776-d9570003-Reviews-Windy_Hill-Geoje_Gyeongsangnam_do.html#REVIEWS,Windy_Hill-Geoje_Gyeongsangnam_do
234,https://www.tripadvisor.co.kr/Attraction_Review-g1047890-d4413930-Reviews-Uirimji_Lake-Jecheon_Chungcheongbuk_do.html#REVIEWS,Uirimji_Lake-Jecheon_Chungcheongbuk_do
235,https://www.tripadvisor.co.kr/Attraction_Review-g1047890-d6160786-Reviews-Semyung_University-Jecheon_Chungcheongbuk_do.html#REVIEWS,Semyung_University-Jecheon_Chungcheongbuk_do
236,https://www.tripadvisor.co.kr/Attraction_Review-g2024856-d12298892-Reviews-Birabong_Jecheondan-Yeongcheon_Gyeongsangbuk_do.html#REVIEWS,Birabong_Jecheondan-Yeongcheon_Gyeongsangbuk_do
237,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d3901349-Reviews-Gamcheon_Culture_Village-Busan.html#REVIEWS,Gamcheon_Culture_Village-Busan
238,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d14021852-Reviews-Gamcheon_Munhwamaeul_Haneul_Maru_Jeonmangdae-Busan.html#REVIEWS,Gamcheon_Munhwamaeul_Haneul_Maru_Jeonmangdae-Busan
239,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1551271-Reviews-Namsangol_Hanok_Village-Seoul.html#REVIEWS,Namsangol_Hanok_Village-Seoul
240,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d3694728-Reviews-Taehwa_River_Seepri_Bamboo_Grove-Ulsan.html#REVIEWS,Taehwa_River_Seepri_Bamboo_Grove-Ulsan
241,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d3694532-Reviews-Daewangam_Park-Ulsan.html#REVIEWS,Daewangam_Park-Ulsan
242,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d10126778-Reviews-Ilsan_Beach-Ulsan.html#REVIEWS,Ilsan_Beach-Ulsan
243,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d1605137-Reviews-Gwangalli_Beach-Busan.html#REVIEWS,Gwangalli_Beach-Busan
244,https://www.tripadvisor.co.kr/Attraction_Review-g297885-d4504781-Reviews-Hyeopjae_Beach-Jeju_Jeju_Island.html#REVIEWS,Hyeopjae_Beach-Jeju_Jeju_Island
245,https://www.tripadvisor.co.kr/Attraction_Review-g1047895-d10376455-Reviews-Tangeum_Lake-Chungju_Chungcheongbuk_do.html#REVIEWS,Tangeum_Lake-Chungju_Chungcheongbuk_do
246,https://www.tripadvisor.co.kr/Attraction_Review-g1047895-d8592154-Reviews-Chungju_World_Martial_Arts_Park-Chungju_Chungcheongbuk_do.html#REVIEWS,Chungju_World_Martial_Arts_Park-Chungju_Chungcheongbuk_do
247,https://www.tripadvisor.co.kr/Attraction_Review-g1047895-d13998719-Reviews-Chungju_Light_World-Chungju_Chungcheongbuk_do.html#REVIEWS,Chungju_Light_World-Chungju_Chungcheongbuk_do
248,https://www.tripadvisor.co.kr/Attraction_Review-g1047895-d4095596-Reviews-Chungju_Museum-Chungju_Chungcheongbuk_do.html#REVIEWS,Chungju_Museum-Chungju_Chungcheongbuk_do
249,https://www.tripadvisor.co.kr/Attraction_Review-g1074123-d8761852-Reviews-Oido_Red_Lighthouse-Siheung_Gyeonggi_do.html#REVIEWS,Oido_Red_Lighthouse-Siheung_Gyeonggi_do
250,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3822019-Reviews-Sorae_Ecology_Park-Incheon.html#REVIEWS,Sorae_Ecology_Park-Incheon
251,https://www.tripadvisor.co.kr/Attraction_Review-g1074123-d17423885-Reviews-Siheung_Lotus_Flower_Theme_Park-Siheung_Gyeonggi_do.html#REVIEWS,Siheung_Lotus_Flower_Theme_Park-Siheung_Gyeonggi_do
252,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d6904739-Reviews-Daejeon_O_World-Daejeon.html#REVIEWS,Daejeon_O_World-Daejeon
253,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d554544-Reviews-World_Cup_Stadium-Gwangju.html#REVIEWS,World_Cup_Stadium-Gwangju
254,https://www.tripadvisor.co.kr/Attraction_Review-g1643550-d2293588-Reviews-Nam_June_Paik_Art_Center-Yongin_Gyeonggi_do.html#REVIEWS,Nam_June_Paik_Art_Center-Yongin_Gyeonggi_do
255,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d2224837-Reviews-May_18th_National_Cemetery-Gwangju.html#REVIEWS,May_18th_National_Cemetery-Gwangju
256,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d6570670-Reviews-Gwangju_Folk_Museum-Gwangju.html#REVIEWS,Gwangju_Folk_Museum-Gwangju
257,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d4504749-Reviews-Gwangjuho_Lake_Eco_Park-Gwangju.html#REVIEWS,Gwangjuho_Lake_Eco_Park-Gwangju
258,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7717393-Reviews-SMTOWN_coexartium-Seoul.html#REVIEWS,SMTOWN_coexartium-Seoul
259,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d7065541-Reviews-Jangsan_Mountain-Busan.html#REVIEWS,Jangsan_Mountain-Busan
260,https://www.tripadvisor.co.kr/Attraction_Review-g2024818-d2417398-Reviews-Naejangsan_National_Park-Sunchang_gun_Jeollabuk_do.html#REVIEWS,Naejangsan_National_Park-Sunchang_gun_Jeollabuk_do
261,https://www.tripadvisor.co.kr/Attraction_Review-g2024823-d2477484-Reviews-Naejangsa_Temple-Jeongeup_Jeollabuk_do.html#REVIEWS,Naejangsa_Temple-Jeongeup_Jeollabuk_do
262,https://www.tripadvisor.co.kr/Attraction_Review-g2024823-d13155821-Reviews-World_Heritage_Network-Jeongeup_Jeollabuk_do.html#REVIEWS,World_Heritage_Network-Jeongeup_Jeollabuk_do
263,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d14920138-Reviews-Naejangsan_Paradise_Park_Colorful_Leaves_Adventure-Seoul.html#REVIEWS,Naejangsan_Paradise_Park_Colorful_Leaves_Adventure-Seoul
264,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4211970-Reviews-Kyobo_Book_Store_Gwanghwamun-Seoul.html#REVIEWS,Kyobo_Book_Store_Gwanghwamun-Seoul
265,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4438728-Reviews-Cinecube_Kwanghwamun-Seoul.html#REVIEWS,Cinecube_Kwanghwamun-Seoul
266,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2269011-Reviews-Munmyo-Seoul.html#REVIEWS,Munmyo-Seoul
267,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d3164715-Reviews-Paju_Provence_Village-Paju_Gyeonggi_do.html#REVIEWS,Paju_Provence_Village-Paju_Gyeonggi_do
268,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d3164711-Reviews-Paju_Book_City-Paju_Gyeonggi_do.html#REVIEWS,Paju_Book_City-Paju_Gyeonggi_do
269,https://www.tripadvisor.co.kr/Attraction_Review-g1872665-d1891506-Reviews-Heyri_Art_Village-Paju_Gyeonggi_do.html#REVIEWS,Heyri_Art_Village-Paju_Gyeonggi_do
270,https://www.tripadvisor.co.kr/Attraction_Review-g2024866-d2041648-Reviews-Seoul_Grand_Park-Gwacheon_Gyeonggi_do.html#REVIEWS,Seoul_Grand_Park-Gwacheon_Gyeonggi_do
271,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592490-Reviews-Seoul_Children_s_Grand_Park-Seoul.html#REVIEWS,Seoul_Children_s_Grand_Park-Seoul
272,https://www.tripadvisor.co.kr/Attraction_Review-g2024865-d3805504-Reviews-Bukhansanseong_Fortress-Goyang_Gyeonggi_do.html#REVIEWS,Bukhansanseong_Fortress-Goyang_Gyeonggi_do
273,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805519-Reviews-Jingwansa_Temple-Seoul.html#REVIEWS,Jingwansa_Temple-Seoul
274,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d561808-Reviews-Seoul_World_Cup_Stadium-Seoul.html#REVIEWS,Seoul_World_Cup_Stadium-Seoul
275,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094861-Reviews-Haneul_Park-Seoul.html#REVIEWS,Haneul_Park-Seoul
276,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d12257371-Reviews-Gyeongamdong_Railroad_Town-Gunsan_Jeollabuk_do.html#REVIEWS,Gyeongamdong_Railroad_Town-Gunsan_Jeollabuk_do
277,https://www.tripadvisor.co.kr/Attraction_Review-g1074141-d6208730-Reviews-Mangsang_Beac-Donghae_Gangwon_do.html#REVIEWS,Mangsang_Beac-Donghae_Gangwon_do
278,https://www.tripadvisor.co.kr/Attraction_Review-g317126-d3938069-Reviews-Gyeongpo_Beach-Gangneung_Gangwon_do.html#REVIEWS,Gyeongpo_Beach-Gangneung_Gangwon_do
279,https://www.tripadvisor.co.kr/Attraction_Review-g1074141-d6208734-Reviews-Chuam_Beach-Donghae_Gangwon_do.html#REVIEWS,Chuam_Beach-Donghae_Gangwon_do
280,https://www.tripadvisor.co.kr/Attraction_Review-g1819774-d3805532-Reviews-Naesosa_Temple-Buan_gun_Jeollabuk_do.html#REVIEWS,Naesosa_Temple-Buan_gun_Jeollabuk_do
281,https://www.tripadvisor.co.kr/Attraction_Review-g1819774-d4094682-Reviews-Buan_Celadon_Museum-Buan_gun_Jeollabuk_do.html#REVIEWS,Buan_Celadon_Museum-Buan_gun_Jeollabuk_do
282,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d2233935-Reviews-BEXCO_Busan_Exhibition_Convention_Center-Busan.html#REVIEWS,BEXCO_Busan_Exhibition_Convention_Center-Busan
283,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d1891507-Reviews-Busan_Museum_of_Art-Busan.html#REVIEWS,Busan_Museum_of_Art-Busan
284,https://www.tripadvisor.co.kr/Attraction_Review-g735660-d2478954-Reviews-Jinjuseong-Jinju_Gyeongsangnam_do.html#REVIEWS,Jinjuseong-Jinju_Gyeongsangnam_do
